dataset,split,doc_id,document_type,schema_name,source_file,text,char_count,word_count,sentence_count,entity_count,relation_count,annotation_file_count,label_types,text_sha256,eligible,length_bucket,notes
SciERC,train,CVPR_2016_15_abs,abstract,scierc_entity_relation,processed_data/json/train.json,This paper proposes a method for learning joint embed-dings of images and text using a two-branch neural network with multiple layers of linear projections followed by nonlinearities . The network is trained using a large-margin objective that combines cross-view ranking constraints with within-view neighborhood structure preservation constraints inspired by metric learning literature . Extensive experiments show that our approach gains significant improvements in accuracy for image-to-text and text-to-image retrieval . Our method achieves new state-of-the-art results on the Flickr30K and MSCOCO image-sentence datasets and shows promise on the new task of phrase lo-calization on the Flickr30K Entities dataset .,720,99,4,17,14,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:PART-OF|REL:USED-FOR,0e31d2c2669efc07052b1d00309c3ce58e8a06f8282d3ef0ebb317ef6a5b49d8,1,medium,
SciERC,train,N06-2009,abstract,scierc_entity_relation,processed_data/json/train.json,State-of-the-art Question Answering -LRB- QA -RRB- systems are very sensitive to variations in the phrasing of an information need . Finding the preferred language for such a need is a valuable task . We investigate that claim by adopting a simple MT-based paraphrasing technique and evaluating QA system performance on paraphrased questions . We found a potential increase of 35 % in MRR with respect to the original question .,428,70,4,5,2,1,NER:Material|NER:Method|NER:Metric|REL:EVALUATE-FOR|REL:USED-FOR,ea9ec992f5128ff3b29bc59c6a000af28914d0c27240ff3138bc45d73eb9a15a,1,short,
SciERC,train,N03-4004,abstract,scierc_entity_relation,processed_data/json/train.json,"The TAP-XL Automated Analyst 's Assistant is an application designed to help an English - speaking analyst write a topical report , culling information from a large inflow of multilingual , multimedia data . It gives users the ability to spend their time finding more data relevant to their task , and gives them translingual reach into other languages by leveraging human language technology .",394,65,2,4,2,1,NER:Generic|NER:Material|NER:Method|NER:Task|REL:USED-FOR,b5069935e79f85460282bbba14255ae8df6fb576e8789005601b77d3b9ff034b,1,short,
SciERC,train,C88-1007,abstract,scierc_entity_relation,processed_data/json/train.json,"This paper discusses the application of Unification Categorial Grammar -LRB- UCG -RRB- to the framework of Isomorphic Grammars for Machine Translation pioneered by Landsbergen . The Isomorphic Grammars approach to MT involves developing the grammars of the Source and Target languages in parallel , in order to ensure that SL and TL expressions which stand in the translation relation have isomorphic derivations . The principle advantage of this approach is that knowledge concerning translation equivalence of expressions may be directly exploited , obviating the need for answers to semantic questions that we do not yet have . Semantic and other information may still be incorporated , but as constraints on the translation relation , not as levels of textual representation . After introducing this approach to MT system design , and the basics of monolingual UCG , we will show how the two can be integrated , and present an example from an implemented bi-directional English-Spanish fragment . Finally we will present some outstanding problems with the approach .",1070,169,6,15,8,1,NER:Generic|NER:Method|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:HYPONYM-OF|REL:USED-FOR,17e5e136622a351145d8876f2256c075e83cb70009d79f4777c765c9c26aa902,1,long,
SciERC,train,ICCV_2011_50_abs,abstract,scierc_entity_relation,processed_data/json/train.json,"In the security domain a key problem is identifying rare behaviours of interest . Training examples for these behaviours may or may not exist , and if they do exist there will be few examples , quite probably one . We present a novel weakly supervised algorithm that can detect behaviours that either have never before been seen or for which there are few examples . Global context is modelled , allowing the detection of abnormal behaviours that in isolation appear normal . Pragmatic aspects are considered , such that no parameter tuning is required and real time performance is achieved .",592,102,5,12,4,1,NER:Generic|NER:Material|NER:Method|NER:OtherScientificTerm|NER:Task|REL:PART-OF|REL:USED-FOR,829a45a989dff549558030e2210f69c5e6b40a51ecdf5051d244288591025a0f,1,short,
SciERC,train,C88-2130,abstract,scierc_entity_relation,processed_data/json/train.json,"We have developed a computational model of the process of describing the layout of an apartment or house , a much-studied discourse task first characterized linguistically by Linde -LRB- 1974 -RRB- . The model is embodied in a program , APT , that can reproduce segments of actual tape-recorded descriptions , using organizational and discourse strategies derived through analysis of our corpus .",396,63,2,6,3,1,NER:Generic|NER:Method|NER:Task|REL:PART-OF|REL:USED-FOR,956a2a176d03d1d9cd46a1526589d6d0a9f8b5d6a5bf9c6d0b4e23813285cf52,1,short,
SciERC,train,H01-1070,abstract,scierc_entity_relation,processed_data/json/train.json,This paper proposes a practical approach employing n-gram models and error-correction rules for Thai key prediction and Thai-English language identification . The paper also proposes rule-reduction algorithm applying mutual information to reduce the error-correction rules . Our algorithm reported more than 99 % accuracy in both language identification and key prediction .,374,52,3,12,11,1,NER:Generic|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:EVALUATE-FOR|REL:USED-FOR,22ec21467db84b32413734bc1968b30045b2979940b709c0d635df2e43012cb5,1,short,
SciERC,train,P03-1031,abstract,scierc_entity_relation,processed_data/json/train.json,"This paper concerns the discourse understanding process in spoken dialogue systems . This process enables the system to understand user utterances based on the context of a dialogue . Since multiple candidates for the understanding result can be obtained for a user utterance due to the ambiguity of speech understanding , it is not appropriate to decide on a single understanding result after each user utterance . By holding multiple candidates for understanding results and resolving the ambiguity as the dialogue progresses , the discourse understanding accuracy can be improved . This paper proposes a method for resolving this ambiguity based on statistical information obtained from dialogue corpora . Unlike conventional methods that use hand-crafted rules , the proposed method enables easy design of the discourse understanding process . Experiment results have shown that a system that exploits the proposed method performs sufficiently and that holding multiple candidates for understanding results is effective .",1025,154,7,19,7,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:USED-FOR,6054c6ce83983fc3e734156ec61e3e6e91da35534a87fbec65a0580a3c8b397d,1,long,
SciERC,train,H05-1115,abstract,scierc_entity_relation,processed_data/json/train.json,"We consider the problem of question-focused sentence retrieval from complex news articles describing multi-event stories published over time . Annotators generated a list of questions central to understanding each story in our corpus . Because of the dynamic nature of the stories , many questions are time-sensitive -LRB- e.g. `` How many victims have been found ? '' -RRB- . Judges found sentences providing an answer to each question . To address the sentence retrieval problem , we apply a stochastic , graph-based method for comparing the relative importance of the textual units , which was previously used successfully for generic summarization . Currently , we present a topic-sensitive version of our method and hypothesize that it can outperform a competitive baseline , which compares the similarity of each sentence to the input question via IDF-weighted word overlap . In our experiments , the method achieves a TRDR score that is significantly higher than that of the baseline .",992,159,8,13,8,1,NER:Generic|NER:Material|NER:Method|NER:Metric|NER:OtherScientificTerm|NER:Task|REL:COMPARE|REL:EVALUATE-FOR|REL:FEATURE-OF|REL:USED-FOR,5469eab44387e7e4a40d1ad70d59dc67db68be72f45cc1c46e8b9feeeddafd8c,1,long,
SciERC,train,C90-3046,abstract,scierc_entity_relation,processed_data/json/train.json,"This paper proposes that sentence analysis should be treated as defeasible reasoning , and presents such a treatment for Japanese sentence analyses using an argumentation system by Konolige , which is a formalization of defeasible reasoning , that includes arguments and defeat rules that capture defeasibility .",312,47,1,10,8,1,NER:Generic|NER:Method|NER:OtherScientificTerm|NER:Task|REL:CONJUNCTION|REL:FEATURE-OF|REL:PART-OF|REL:USED-FOR,f02230425f9940461e800d6df6b4a9a4d843f9cd88689bd09782898392fe6bc4,1,short,
